max_emission
2624.72
3770.59
5255.34
5255.34
5968.58
6504.63
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9460.68
9987.28
10322.1
15196.71
17010.75
17010.75
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
18960.98
