max_emission
2624.72
2942.26
3441.38
3852.58
6672.76
6880.4
9305.08
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11307.68
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
11796.12
