max_emission
2624.72
2920.66
4732.49
4761.75
7616.25
7725.42
7725.42
7725.42
7725.42
7725.42
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
8761.14
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9337.84
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
9638.66
